ID,NU_NOTA_LC
4700,534.3475627666343
4701,445.7323125823923
4702,644.5969889995818
4703,478.08170876351005
4704,528.4713008290069
4705,558.1027074989798
4706,586.6912097803338
4707,563.2535593280994
4708,541.6789423583539
4709,527.7055784494364
4710,432.48402963725266
4711,523.3796264244437
4712,463.8472279508398
4713,594.0856049299172
4714,646.8110002479092
4715,610.9760422547389
4716,553.7737435356773
4717,608.046094522268
4718,517.0178471295676
4719,465.52364552901804
4720,538.340700453007
4721,547.1939695656172
4722,422.2475046461909
4723,575.0499471068956
4724,504.74118763056777
4725,465.34962126279095
4726,445.4731074978179
4727,499.1312389091286
4728,581.3830238832586
4729,558.6468046713828
4730,623.5021344096626
4731,558.7352600204994
4732,529.2714169962237
4733,566.8894057459052
4734,529.6134849913731
4735,582.570484140262
4736,527.9653095308621
4737,423.8142572122759
4738,568.9881185578596
4739,638.256412800541
4740,621.2061032667192
4741,545.6757940404763
4742,467.5719264282739
4743,458.23707272538616
4744,537.7222522731137
4745,541.8856565007234
4746,520.2352791998467
4747,495.21770698969175
4748,526.4688982561538
4749,480.23084453684953
4750,639.7937883075756
4751,612.3417712923178
4752,619.9012099175967
4753,594.1066636363507
4754,468.81375073506126
4755,462.8060738385083
4756,502.25695682375914
4757,500.6020074367116
4758,650.9670661783588
4759,584.2143916441421
4760,540.399833418948
4761,509.06111928328494
4762,588.138473220185
4763,479.7290840598208
4764,524.7129175685147
4765,551.2825938081995
4766,512.518314170817
4767,626.0069477286715
4768,523.8994737879038
4769,494.34471062193467
4770,606.5177000040298
4771,491.3729413658888
4772,494.8790062922477
4773,604.0737971244939
4774,561.9309206762666
4775,555.4723650489253
4776,609.7131147396586
4777,468.7105225908688
4778,634.492524618783
4779,565.6265987003509
4780,458.7498266659137
4781,447.34326584880665
4782,561.5410633235912
4783,506.95631939148154
4784,577.288287204589
4785,485.81347742837426
4786,515.495263143634
4787,462.96217203264183
4788,542.7480166342016
4789,462.13812287795815
4790,479.76993210416856
4791,506.91155164613554
4792,517.9919962997383
4793,596.5493388297
4794,444.3566940846493
4795,482.5947430402441
4796,600.3235749356905
4797,562.6448602761187
4798,499.7713018173073
4799,540.262727180693
4800,553.7441508736513
4801,505.6361080446949
4802,538.6759076911649
4803,562.8847274229277
4804,648.8192820951562
4805,473.4535264600099
4806,481.86373310577335
4807,590.9011672806016
4808,627.1503735696042
4809,555.7540539180741
4810,525.9902076423141
4811,430.0977435915387
4812,493.9114491630034
4813,482.17791170005273
4814,539.8436580588282
4815,507.6157347384426
4816,510.0108688184077
4817,590.6851487663483
4818,420.3302744768491
4819,561.5437384751609
4820,506.64851302152215
4821,448.80974405884524
4822,587.061740765867
4823,585.5870746081705
4824,527.4788586197099
4825,550.9153049458401
4826,489.55459914087197
4827,476.96298458212306
4828,589.8937016968356
4829,492.86863132835816
4830,539.8225740959606
4831,583.1691119882976
4832,559.9309533391875
4833,555.2175081195046
4834,505.0936740397732
4835,567.5630064308336
4836,534.6667113126938
4837,472.833050934152
4838,442.8905489535422
4839,615.8856280021878
4840,514.6880921918012
4841,557.3487461114642
4842,473.22265116769967
4843,501.9666461326969
4844,581.4718747015377
4845,468.3397795494251
4846,534.3898932319539
4847,492.902582020699
4848,616.501478359676
4849,518.1563740431063
4850,532.9886326517408
4851,646.2519108935004
4852,439.4491545026541
4853,546.893958891746
4854,601.6599667195721
4855,462.7357391941444
4856,499.8050068731053
4857,604.8627142795256
4858,461.3582441782723
4859,473.8286617158831
4860,674.9557804473914
4861,549.6091949061449
4862,462.0186179508855
4863,437.90348823519184
4864,562.8484280695566
4865,575.9555482340542
4866,238.59254960331776
4867,466.54076570685186
4868,437.8814508586986
4869,438.1809023432385
4870,613.0198104302001
4871,524.7218683423415
4872,448.58591845139006
4873,605.4605037932085
4874,541.629685806856
4875,464.72596835834105
4876,594.068661883884
4877,523.2111828379295
4878,512.2339360555513
4879,467.9521246890624
4880,499.2485502102558
4881,549.4935607645306
4882,518.3501440798099
4883,556.1695214030997
4884,615.3808398687449
4885,478.82771089234166
4886,595.3147138885029
4887,513.9832691424116
4888,615.3735798994098
4889,536.0516858808214
4890,516.030207336095
4891,533.2933636673894
4892,585.5443035589469
4893,571.3209811865379
4894,536.6348370043356
4895,498.5931804938841
4896,572.017986596373
4897,546.368636264394
4898,637.6739336654633
4899,605.1527023066237
4900,504.86506579708873
4901,477.04704476634663
4902,512.5350165755754
4903,574.1839940593429
4904,433.6521563934966
4905,485.2458514894453
4906,577.6670231895716
4907,468.5390956624533
4908,496.4012508996121
4909,564.3082485778693
4910,613.0960797090461
4911,509.3157507936637
4912,492.98706898936734
4913,493.8759982095474
4914,457.2189640138537
4915,472.4868260861776
4916,496.1473880824003
4917,480.96703833293554
4918,484.8906635722045
4919,586.6008706976914
4920,525.8470385970872
4921,563.6000204987988
4922,502.9306278427199
4923,457.0386675531158
4924,553.6707736246285
4925,594.2319260436554
4926,491.5615712942465
4927,479.19219635749914
4928,671.0556843088202
4929,486.0985830679891
4930,476.8763433079618
4931,452.7189663554992
4932,543.0540521110099
4933,487.77481486530957
4934,513.9752029350765
4935,541.817100892247
4936,635.959760583473
4937,499.3750354370686
4938,433.74679097282706
4939,571.6554799686099
4940,485.34640219553
4941,539.8666758530642
4942,524.3453438445983
4943,610.3900951615501
4944,531.880906373862
4945,545.5970320454958
4946,507.75642592879365
4947,505.03204643210904
4948,555.3674499846592
4949,569.7994821321943
4950,518.3918849317794
4951,505.27502237363905
4952,434.0435088687121
4953,475.2554576824412
4954,443.65918355164143
4955,645.0329873623687
4956,442.786549857155
4957,591.7326393448933
4958,481.6701428178454
4959,554.1660197287936
4960,449.0486731472802
4961,532.4374977584762
4962,494.27851312851703
4963,579.7782857387981
4964,590.0383665806601
4965,464.92271465549345
4966,460.4186787591191
4967,542.8376895519289
4968,603.4835636864391
4969,641.5986550475002
4970,435.78765024053075
4971,463.4951699363918
4972,449.8124071702108
4973,506.62191958114505
4974,561.0523612625458
4975,565.9226669404061
4976,484.6485595914836
4977,468.1975046972168
4978,475.1271463838767
4979,531.0945198131474
4980,515.758673390739
4981,453.9738107579556
4982,522.749274220688
4983,640.5418792000006
4984,414.47243065576015
4985,522.0040467757515
4986,497.3939032522783
4987,452.420801134764
4988,447.0018166862315
4989,497.7858569724248
4990,619.3505018507715
4991,507.19577738897306
4992,475.52650039226626
4993,509.920736245776
4994,469.3575788364835
4995,592.817099024425
4996,432.9191110562742
4997,579.5374020495134
4998,463.2495088951039
4999,517.1965935171319
5000,523.7506071448438
5001,505.4655618447552
5002,489.1447442153731
5003,480.55993089378853
5004,499.8924596996767
5005,518.1073388851102
5006,437.89956886171404
5007,565.2537521008013
5008,475.94447584065176
5009,561.7920060217938
5010,595.5029553172313
5011,484.7763128232514
5012,524.0179734833687
5013,544.7718234945756
5014,511.19425334127135
5015,586.1953327927554
5016,511.72094030207506
5017,423.8661534697022
5018,521.2270490373106
5019,455.09148620112114
5020,454.7312754457821
5021,567.7217061327331
5022,443.2437585542251
5023,473.7963637312465
5024,477.520549053405
5025,588.3678416436808
5026,471.203681447008
5027,546.2366388184803
5028,615.3291361381455
5029,601.3387876404322
5030,494.76482448685425
5031,514.2134859324311
5032,524.488376586854
5033,596.6661772775205
5034,466.43732386051454
5035,596.0285460912019
5036,499.9090581295207
5037,571.5052062420334
5038,565.4553139919144
5039,453.71204838964536
5040,556.3160113755562
5041,575.8216979849492
5042,557.6503710636839
5043,523.692665145674
5044,462.8168861057883
5045,491.13752366343635
5046,487.82528550328874
5047,594.7411819257959
5048,581.5267026956583
5049,553.6496376724612
5050,586.7637142366972
5051,483.5341072359274
5052,552.1103128138078
5053,541.8108750565382
5054,569.4693217198385
5055,605.5821144860164
5056,465.1465803530901
5057,517.340246108114
5058,534.6622331737649
5059,536.8649986715085
5060,567.9161951454423
5061,533.5274812552684
5062,508.81720083261985
5063,587.8398107708651
5064,483.9656494444546
5065,678.8394608953378
5066,519.9158529893235
5067,535.9990983677783
5068,448.61866146835473
5069,507.68586021670194
5070,540.045443998252
5071,497.60202658533325
5072,486.5583693554267
5073,510.8283360083386
5074,539.4103221629899
5075,522.8941115829743
5076,553.1691213970615
5077,608.9073122646955
5078,663.3208051870604
5079,542.1919526461095
5080,528.8912620330882
5081,482.5402749264671
5082,491.08239953910834
5083,537.6281456061054
5084,622.8759779569855
5085,477.3356488093203
5086,605.3422680082915
5087,611.9123287618562
5088,528.4571228866641
5089,609.6430786875723
5090,560.5133581751953
5091,431.8579098721665
5092,458.5537636617215
5093,603.7078926904055
5094,456.88245408599244
5095,556.0924912322923
5096,511.9008983349201
5097,490.02321498244703
5098,633.0240456198578
5099,470.0993617235333
5100,578.2451675029606
5101,510.94383193600703
5102,488.3696846931747
5103,576.4181584442932
5104,648.0374883698988
5105,505.2265844307783
5106,628.3269711280834
5107,591.8470756111462
5108,553.5065349077015
5109,539.0288722412179
5110,495.7394340272904
5111,625.4841589008222
5112,426.21625896504116
5113,600.4661498581893
5114,533.3362631596358
5115,509.217273422008
5116,522.8124590256288
5117,490.55783921414775
5118,532.1325178510748
5119,533.2019620747433
5120,531.0382539517498
5121,473.12488558233434
5122,508.9587855642674
5123,511.1737058871122
5124,466.79759893478064
5125,611.1678962256341
5126,633.573990666001
5127,520.6469365803905
5128,614.6559028767551
5129,536.5680310535091
5130,422.26043640053746
5131,470.45445892701593
5132,492.3888488959151
5133,511.9967488525116
5134,507.4349912705852
5135,598.1889986972581
5136,553.118891624488
5137,535.9406642778135
5138,519.9096555552954
5139,599.0278963094078
5140,442.6051232105416
5141,485.3130894341964
5142,503.11689996850987
5143,489.84268068719433
5144,449.5093620003816
5145,539.8888843228001
5146,565.6763491697619
5147,600.9706695962134
5148,520.2194851640078
5149,463.5943757172379
5150,679.30621592634
5151,551.5315954061458
5152,514.08209868781
5153,633.0453761597227
5154,583.3676310758985
5155,476.04076790774917
5156,600.765056614675
5157,479.3593242840045
5158,484.8540920265868
5159,444.46786347592445
5160,513.3500841967635
5161,522.5860417183334
5162,653.7048384572104
5163,500.9051290847449
5164,455.0150607640112
5165,507.4209306554624
5166,548.8927418821456
5167,466.3014842573536
5168,535.492995767063
5169,544.9543165262484
5170,620.4586240296705
5171,438.61826044992
5172,542.6744016620534
5173,545.7982571057628
5174,514.525927001683
5175,615.7375514446769
5176,512.6101983064991
5177,536.1947355458208
5178,562.3805018083649
5179,574.5943779744514
5180,487.7770655165731
5181,647.6121823429763
5182,619.029173767255
5183,433.2612691626986
5184,555.399432320897
5185,546.5643506781262
5186,508.20194114179253
5187,551.2217379700808
5188,479.9649929466351
5189,487.2717536496362
5190,648.197325118784
5191,503.3607150703872
5192,590.2009006271973
5193,546.1823476238044
5194,524.973108643446
5195,563.0883388495384
5196,509.83735707384096
5197,499.23900825026874
5198,453.77035802561744
5199,609.8819803581797
5200,547.254455139609
5201,556.1206642469883
5202,553.0334463849409
5203,465.13120846158415
5204,535.4175386699128
5205,438.8850347721152
5206,570.5964393296013
5207,541.1226822116171
5208,581.114281649096
5209,429.25555303863723
5210,446.7908274290663
5211,503.0554413708593
5212,445.8309856751832
5213,552.5620545799839
5214,569.0014344725413
5215,541.8555292150199
5216,448.6629971176569
5217,475.00521055965373
5218,434.35464546310084
5219,666.9800897145842
5220,553.8095371487525
5221,555.8644987470741
5222,541.6622953837709
5223,424.21980353623326
5224,508.5591698702739
5225,466.3738116158361
5226,445.959291784456
5227,528.2979035676157
5228,463.3348685464678
5229,562.6569217984621
5230,612.3024343537254
5231,510.6028207248854
5232,493.1907108010943
5233,485.8116318653118
5234,533.0234490797322
5235,514.1413981914682
5236,570.5261191066232
5237,469.52657722297363
5238,509.2711886366511
5239,596.1369883987616
5240,491.4151896636607
5241,555.0386845512196
5242,657.7620626933921
5243,507.2210242188447
5244,549.2800202346015
5245,517.4487146067033
5246,509.1827523471648
5247,547.3711001145223
5248,482.3313610479795
5249,567.9808942425097
5250,655.8908877209669
5251,528.6288170603127
5252,459.6439887284805
5253,529.5368666620689
5254,491.3814784941973
5255,571.2330163013075
5256,451.0953700481184
5257,580.4065771401646
5258,457.5346408482691
5259,492.6920211841833
5260,551.8134691172905
5261,564.7680336594972
5262,503.16145325444006
5263,525.6950781124062
5264,465.3950306354086
5265,405.56692404470033
5266,504.01477115652506
5267,540.0586110250721
5268,568.8294993950364
5269,613.445220318577
5270,462.56999261655017
5271,517.3590649953142
5272,670.680048136035
5273,532.0972504013902
5274,496.0121355984651
5275,635.1677673290593
5276,500.6751268244946
5277,561.480799580059
5278,428.24046050620024
5279,678.3504295595735
5280,648.3054241859594
5281,585.0609296743501
5282,543.4969935789162
5283,502.6148069567855
5284,621.0196248386349
5285,495.603402205364
5286,653.5901484666356
5287,549.4717524960879
5288,596.5444669040643
5289,491.7809496440527
5290,489.40756008570906
5291,464.84783557567863
5292,552.6765459625727
5293,550.3456983757123
5294,456.84732210014755
5295,599.4904705199326
5296,577.8694076931218
5297,501.6791022785234
5298,536.315568607866
5299,572.8552189121172
5300,458.0685870790352
5301,514.5505841195557
5302,474.0712692385036
5303,473.8365905141122
5304,477.05479944482386
5305,589.5246692132642
5306,459.17376208189097
5307,513.686783169222
5308,589.5647494995591
5309,483.10299843539207
5310,524.680043955867
5311,573.0258083901102
5312,520.6711458274387
5313,522.7234771307062
5314,513.8553624221405
5315,638.7252590680991
5316,514.8680464695985
5317,546.7779752100319
5318,632.6600861277927
5319,583.222721442995
5320,520.9687911375296
5321,637.0683729744806
5322,555.3738401610896
5323,580.3748281175455
5324,590.6254272321979
5325,544.0351016565529
5326,523.480882621751
5327,501.08330427034895
5328,629.454729675867
5329,569.3393195271219
5330,480.71171592487053
5331,482.16704106483803
5332,490.42939951162964
5333,469.5966281391554
5334,513.627279570269
5335,518.6315014000165
5336,513.3501521612378
5337,496.1674593327564
5338,528.6624924000939
5339,429.96837675609964
5340,451.72239476534014
5341,514.9427267301153
5342,568.6171435474845
5343,570.6497737572295
5344,503.3133864564194
5345,518.1625480565182
5346,467.0276503105909
5347,534.5553355149641
5348,583.9451863372806
5349,505.0867027832919
5350,624.5217766585952
5351,523.6603290652091
5352,434.1835338081506
5353,462.0956237180196
5354,529.5793436000196
5355,498.6410504045339
5356,599.8442082356686
5357,549.3381061933965
5358,471.57427417120186
5359,472.33824179920583
5360,512.1740515962722
5361,584.4163607769128
5362,435.7926779092052
5363,424.7175042742816
5364,480.352511676229
5365,483.9831092619479
5366,510.61618721173363
5367,504.62588116431414
5368,435.63335523135083
5369,480.0436437880407
5370,510.107245744594
5371,596.5010630148465
5372,465.97039438791774
5373,612.4127070463724
5374,435.53125140304684
5375,501.57998352094876
5376,485.33801149142033
5377,501.2185578863736
5378,477.862248651311
5379,472.50291740788356
5380,544.6645840333824
5381,476.20991631421623
5382,470.95787349620923
5383,530.3235063576591
5384,595.3124274443154
5385,529.6926198731051
5386,585.4702274584033
5387,621.8719435629529
5388,511.33473042073734
5389,478.46018076608823
5390,518.702145956518
5391,587.1877877489753
5392,541.4988755504696
5393,507.2475095494562
5394,543.2090638681598
5395,583.2359022553785
5396,535.0089914786245
5397,582.3406951437767
5398,549.4019552826355
5399,594.7397093097202
5400,468.85777237680253
5401,515.5074094744643
5402,554.519584786584
5403,520.6912071239287
5404,513.8438239237225
5405,520.0691399162108
5406,547.7295253911586
5407,479.81257165834234
5408,530.0283978244557
5409,583.2118892141956
5410,508.33918110425566
5411,549.0649721789472
5412,605.5074923640411
5413,536.1568873439669
5414,581.5949099771815
5415,518.5458922624574
5416,462.2309323845823
5417,549.0469224125056
5418,614.6383383478981
5419,516.3488855102466
5420,504.5557937573136
5421,450.63286285957264
5422,594.9863244126191
5423,575.9481217018022
5424,485.2637434116119
5425,571.2077666122362
5426,517.1457125775685
5427,482.06774549825536
5428,509.98083560508815
5429,509.8997420173354
5430,609.7989841646174
5431,539.5964816905207
5432,611.7037148941057
5433,521.2770234008369
5434,546.127710097092
5435,485.4724903518078
5436,527.922589040368
5437,550.8664269205317
5438,473.85555890683753
5439,488.1956532006366
5440,598.2188096866774
5441,500.8754462252387
5442,534.4388713045266
5443,623.7680714831556
5444,549.6548251725933
5445,567.0009968466261
5446,583.9308414370099
5447,541.8796139967351
5448,454.8177054879201
5449,616.7935136601703
5450,599.9090690904538
5451,502.43751221268394
5452,524.8358213622455
5453,614.997767705968
5454,575.3784647242514
5455,614.22325481648
5456,525.9634774649376
5457,526.1002683804361
5458,443.4513534438217
5459,501.08772946805334
5460,510.32638977807716
5461,502.17018835139146
5462,531.2325226031274
5463,564.9763161547079
5464,636.3245030353548
5465,526.393518004012
5466,598.3653014783815
5467,597.3424487671732
5468,469.75174778761806
5469,463.2386938277304
5470,507.1546404142813
5471,537.2490047188535
5472,535.3475629553681
5473,516.4348314367307
5474,538.8166591800768
5475,557.2189960452522
5476,542.8877335452112
5477,486.00101648647944
5478,470.32269760922543
5479,515.1109993536312
5480,483.2273896920719
5481,537.3770994984836
5482,508.4227777998628
5483,599.3077662868543
5484,665.0772670570599
5485,644.7684837782932
5486,430.134549068502
5487,601.4725335642445
5488,581.7031237488484
5489,539.7928811558512
5490,509.6979597431581
5491,605.1327759460072
5492,554.6021727249549
5493,509.2544465235331
5494,541.6601052891317
5495,513.9013877576406
5496,501.46565444880633
5497,564.8456876913716
5498,539.545266277636
5499,566.301521634258
5500,503.58602056729774
5501,553.3093830326437
5502,495.8414476429481
5503,552.6413624893842
5504,507.74029398010606
5505,599.3932516796037
5506,572.7444038263752
5507,587.9835331419213
5508,538.6657567994636
5509,576.9902522165324
5510,516.4412227061188
5511,455.24036372121327
5512,518.594122723965
5513,440.14521232323335
5514,559.2280110438794
5515,479.33218789929646
5516,544.7540475913142
5517,541.903729614113
5518,521.3332363555206
5519,544.8959835599611
5520,510.35947683546215
5521,437.96631894951895
5522,427.0778524799147
5523,617.2610009731482
5524,466.586323156569
5525,524.5750935226611
5526,502.45867800592407
5527,472.3061173470454
5528,612.5100931549496
5529,518.6279865123087
5530,554.476761340154
5531,650.9516868449557
5532,564.8745253555555
5533,558.6118425939294
5534,553.293276786711
5535,460.6711644866451
5536,527.143127068375
5537,532.2993323571548
5538,585.7446758475611
5539,469.4154556502622
5540,542.8301210927557
5541,512.5614748003089
5542,587.2712996888534
5543,535.703511562698
5544,534.5161131021239
5545,468.2415456761253
5546,467.4067273506763
5547,426.0106641431777
5548,458.0547739705085
5549,579.3195410319838
5550,544.3037700858833
5551,621.360809970551
5552,472.95627409842655
5553,541.3439233755829
5554,508.8683192226832
5555,533.7591459113444
5556,653.7404977680496
5557,450.097275448216
5558,613.5332344914698
5559,547.1136689698003
5560,584.0862431166627
5561,468.01327953961714
5562,609.2246377446428
5563,559.8721067011803
5564,520.0352995760345
5565,449.98961366204645
5566,686.9082729261452
5567,509.15008463385277
5568,443.9989618228237
5569,448.9809276719476
5570,605.3726656931043
5571,544.1215290679629
5572,566.8569776582045
5573,562.0295193943007
5574,548.8479335329508
5575,509.9669930864876
5576,485.5426267375131
5577,462.5751485264532
5578,565.0373763587284
5579,467.87606187374695
5580,584.432004522949
5581,516.6158703850515
5582,506.22448744853403
5583,561.6432274575488
5584,588.9500684720741
5585,517.1678301403813
5586,486.40739624123745
5587,513.5841900214211
5588,533.1553794305506
5589,574.3946705183162
5590,469.2945991640414
5591,556.9134504571836
5592,524.8899448946507
5593,499.6960377048895
5594,474.57239860200724
5595,572.2257014542319
5596,501.7930808746855
5597,464.4042688852854
5598,524.5894453692581
5599,540.4335817006049
5600,550.2137707981589
5601,487.5697035275406
5602,466.0518881156097
5603,551.0240874102246
5604,541.9930335560803
5605,455.9839078583984
5606,453.31284787466666
5607,483.7088903049538
5608,584.2996999860055
5609,595.1011100430696
5610,483.28865347996486
5611,439.33572215588003
5612,506.971133248208
5613,526.0921961324115
5614,545.4703906784779
5615,498.9568262654135
5616,606.8534051660339
5617,467.44539080420816
5618,546.7748603086716
5619,491.81944328599445
5620,643.456286877202
5621,590.9911638143323
5622,465.1599934824725
5623,467.0847751477743
5624,520.5991020510835
5625,524.8976929877913
5626,453.53426328860274
5627,546.3127823776848
5628,455.534677729743
5629,512.6628260241321
5630,511.98855578119355
5631,507.931405072056
5632,646.6578492254008
5633,593.2113701052826
5634,723.0993384047313
5635,533.8313323801096
5636,453.03214637376107
5637,594.5069745955273
5638,667.3363669455
5639,600.9291794299303
5640,420.91688319655003
5641,616.6644973074667
5642,545.902521390972
5643,467.7186381371738
5644,501.20652733054123
5645,427.43353772345205
5646,550.3884491044972
5647,582.2979387135074
5648,561.0513882541309
5649,583.9962055392887
5650,523.2763374197544
5651,570.1422331678664
5652,468.43704415118407
5653,479.71243438645206
5654,610.1948535936251
5655,554.9095450618261
5656,551.1268300519255
5657,526.6656689258213
5658,569.9090572059479
5659,568.5809055574252
5660,508.59892130578226
5661,568.8174224812868
5662,499.7529887752555
5663,477.8172869888334
5664,523.5119681660782
5665,541.6582263716085
5666,512.1216672345621
5667,501.7127470966103
5668,440.26315736049946
5669,496.28986855498505
5670,557.2561481935455
5671,538.4256123681464
5672,563.529740171475
5673,482.40410453020894
5674,465.551740573153
5675,537.2753389099194
5676,640.9057593738025
5677,586.8555176002727
5678,537.622571494378
5679,455.861558947856
5680,563.7146747631696
5681,420.05234618186057
5682,497.0656322814914
5683,564.8007554041245
5684,623.2331835780342
5685,488.7927848179786
5686,571.4047266794872
5687,496.7414165588291
5688,518.9479750898792
5689,476.44797281472677
5690,508.23240512156076
5691,537.6288498010875
5692,498.82086952951977
5693,518.7649977898831
5694,634.6481695046186
5695,448.59220234824653
5696,500.05400258089855
5697,531.5923577409488
5698,445.6969045025165
5699,524.5761075501017
5700,572.1356509948348
5701,477.1127291087663
5702,535.8521696797536
5703,637.1154321326823
5704,483.189279771967
5705,554.7332706461252
5706,458.3390142570914
5707,579.8023541467205
5708,421.4182645888462
5709,464.73253562751563
5710,545.993055383769
5711,424.75327772322106
5712,583.366554946856
5713,563.204920871904
5714,442.95035450616155
5715,522.4897361159395
5716,498.065945491918
5717,526.5895509211055
5718,528.5626607581494
5719,483.29821172322534
5720,611.8699247238085
5721,510.2223685226852
5722,494.90306960630545
5723,472.2606092985651
5724,488.8099055274877
5725,475.52781460624243
5726,528.0687117333007
5727,457.31888790257494
5728,501.49748229429497
5729,529.515988745451
5730,478.3657170088375
5731,443.8223138815821
5732,615.3011317124195
5733,457.0980499005136
5734,472.3947703255386
5735,551.5311318833898
5736,478.2987727810926
5737,559.280849233839
5738,602.6306471733612
5739,611.0340000431627
5740,523.817447314462
5741,488.8144209877372
5742,472.759635291143
5743,548.260007786003
5744,517.9026978247475
5745,474.33787369205845
5746,557.6826989241329
5747,595.7097934764321
5748,595.1039605273932
5749,511.1101511521539
5750,549.4492569837132
5751,506.4344138513643
5752,540.5284536385416
5753,613.8288031332679
5754,643.8061113193703
5755,567.9496292610391
5756,486.99779811507744
5757,461.12614216035524
5758,495.05133601280534
5759,475.5845721328957
5760,476.98195180303395
5761,525.4376486820906
5762,477.98430764107127
5763,539.0358164444167
5764,537.0052404083399
5765,565.5281647245861
5766,590.5524193539056
5767,553.0717787061078
5768,537.9567921562256
5769,508.801176544515
5770,603.6981367238599
5771,576.6467080168624
5772,534.3929210100458
5773,500.0841488189801
5774,589.6817183615346
5775,505.8279045057043
5776,620.827189922185
5777,531.1336526244904
5778,500.3386167373898
5779,488.7305774619921
5780,528.080389784778
5781,469.7731565273484
5782,470.26133628201467
5783,572.286337414198
5784,561.2028224633242
5785,497.0701633456671
5786,430.1736948929972
5787,570.1572166820247
5788,577.3935107754921
5789,453.0754846963579
5790,508.705544172611
5791,621.2078594794363
5792,669.3743370267323
5793,463.4805939749821
5794,499.3830578043108
5795,526.5330316384516
5796,515.8075499404492
5797,466.3772089064615
5798,480.31396287654525
5799,492.70006137199493
5800,453.97883780371467
5801,506.612821274918
5802,563.8531339862873
5803,599.0570808704528
5804,499.4138862172215
5805,646.9021495744807
5806,539.9182090003287
5807,591.4696727847735
5808,454.7461476457591
5809,485.98951668874645
5810,581.5095836759746
5811,447.0195423708793
5812,507.1227465943422
5813,505.2986182030656
5814,483.73635297037777
5815,521.0991447516772
5816,467.67921471981674
5817,626.2289803721128
5818,647.920424606578
5819,612.4597499675366
5820,473.52057896330086
5821,453.1896871006598
5822,561.3385567677939
5823,512.2363871942575
5824,536.722123574663
5825,432.2000282499913
5826,515.4455403944455
5827,502.0019115708687
5828,454.0034301601026
5829,537.7794334671197
5830,565.2219066389886
5831,548.042286160156
5832,446.9443518845919
5833,490.6002502636755
5834,464.4027642963724
5835,467.8567336251331
5836,519.1008111491283
5837,539.8387276221803
5838,474.10067979150705
5839,615.7246035053728
5840,596.2455878678417
5841,522.5340678583873
5842,550.3703735454519
5843,515.4510090012952
5844,605.1544258810374
5845,504.6767069577355
5846,459.3130836937334
5847,548.9770788114446
5848,609.4983231455772
5849,583.7749142904612
5850,487.25623299166546
5851,555.3844499185993
5852,538.5601790764151
5853,567.4455756772068
5854,441.2843085268987
5855,605.8383474926031
5856,579.375262910884
5857,485.0935968292748
5858,531.9383496846854
5859,608.4896420011946
5860,451.9995274714563
5861,492.957728550802
5862,524.6168296698545
5863,582.4648066311088
5864,508.6146833455771
5865,481.11595956205406
5866,440.61741910272485
5867,514.9698280714999
5868,520.0253285899894
5869,576.1653040123472
5870,502.4917755236015
5871,522.1109920873471
5872,490.36361344603085
5873,522.6675783108465
5874,549.7863845259428
5875,552.9366148969965
5876,563.1601210191985
5877,506.4383007645742
5878,464.69135513454756
5879,433.9432859745549
5880,505.1478583030605
5881,506.9269064927048
5882,463.8591833657339
5883,491.0510836722359
5884,482.01306144495686
5885,523.2307856678477
5886,508.5466736557983
5887,564.1900394433387
5888,546.0300480088025
5889,536.7015765233479
5890,583.3156989684721
5891,481.5886594412636
5892,441.1199556834303
5893,597.7472861445589
5894,464.3095085762061
5895,549.9868095821528
5896,464.401880029939
5897,507.9790508873263
5898,471.0990020977587
5899,526.5670426546674
5900,570.0053135698445
5901,548.7342078525555
5902,608.4947740333203
5903,521.805958426356
5904,452.12074361309374
5905,483.1467441406795
5906,524.2729591185487
5907,563.9300266951016
5908,503.958314192667
5909,541.2018771105368
5910,440.0339010505286
5911,676.1762760502575
5912,516.3245605126775
5913,552.1722629791573
5914,521.3880341910814
5915,531.5149264943956
5916,467.6963479159116
5917,485.0887528098081
5918,450.280412291712
5919,534.6674538371753
5920,488.92434995814324
5921,516.6120189247381
5922,578.912175266551
5923,520.5835805787028
5924,476.2164007453031
5925,458.452984695273
5926,500.09676798205476
5927,557.4922928800037
5928,669.7863238542858
5929,485.9317947616348
5930,492.1499437185343
5931,557.8294847692631
5932,509.8762383634215
5933,478.61496168643345
5934,525.1607107697179
5935,527.9702660233656
5936,481.69216509212816
5937,563.9912653799486
5938,564.1182296981596
5939,581.4384682026996
5940,449.1083466408694
5941,498.20862534439965
5942,502.48999243549713
5943,457.2498546711435
5944,562.8610518410175
5945,551.0462446255692
5946,557.4279069038557
5947,491.59170954382773
5948,560.1996814650593
5949,474.6599034879914
5950,557.7288594763276
5951,520.3454871019837
5952,480.09858497053324
5953,525.084095346182
5954,473.9902180318005
5955,566.1819080969782
5956,522.0904144492621
5957,628.9655752570336
5958,567.0847815957482
5959,547.1002138615564
5960,472.70771173954495
5961,480.44052030758814
5962,561.2175182093088
5963,510.38709624448495
5964,614.5876847015817
5965,582.7021503410953
5966,490.4471406848436
5967,485.9394615306625
5968,444.6510255281154
5969,533.2236988030478
5970,501.4090319991372
5971,521.0320644575727
5972,483.72816389497075
5973,511.3867009372276
5974,547.9938097270635
5975,593.9909658602044
5976,518.6101287605532
5977,528.213085350193
5978,511.72653512415206
5979,514.227752888803
5980,583.1206730276922
5981,537.8640140640105
5982,629.9091507585046
